1	ERR9594652.192	227984	288	0.565972	0.666667	22	no rank	227984:36 
1	ERR9594652.193	227984	288	0.725694	0.916667	38	no rank	227984:74 
1	ERR9594652.194	227984	288	0.458333	0.5625	20	no rank	227984:40 
1	ERR9594652.195	227984	288	0.791667	0.989583	42	no rank	227984:74 
1	ERR9594652.196	227984	288	0.795139	1	40	no rank	227984:82 
1	ERR9594652.197	227984	288	0.873264	0.916667	9	no rank	227984:60 
1	ERR9594652.198	227984	288	0.241319	0.333333	19	no rank	227984:18 
1	ERR9594652.199	227984	288	0.506944	0.6875	38	no rank	227984:45 
0	ERR9594652.200	0	288	0	0	0	no rank	
1	ERR9594652.201	227984	288	0.527778	0.625	20	no rank	227984:46 
1	ERR9594652.202	227984	288	0.229167	0.25	4	no rank	227984:10 
1	ERR9594652.203	227984	288	0.682292	0.791667	21	no rank	227984:55 
0	ERR9594652.204	0	288	0	0	0	no rank	
1	ERR9594652.205	227984	288	0.862847	0.989583	25	no rank	227984:81 
1	ERR9594652.206	227984	288	0.333333	0.333333	0	no rank	227984:18 
0	ERR9594652.207	0	288	0	0	0	no rank	
0	ERR9594652.208	0	288	0	0	0	no rank	
1	ERR9594652.209	227984	288	0.788194	1	44	no rank	227984:82 
1	ERR9594652.210	227984	288	0.722222	0.9375	44	no rank	227984:62 
1	ERR9594652.211	227984	288	0.635417	0.75	22	no rank	227984:44 
1	ERR9594652.212	227984	288	0.078125	0.114583	7	no rank	227984:4 
1	ERR9594652.213	227984	288	0.572917	0.697917	24	no rank	227984:39 
1	ERR9594652.214	227984	288	0.307292	0.364583	11	no rank	227984:21 
1	ERR9594652.215	227984	288	0.243056	0.3125	16	no rank	227984:16 
1	ERR9594652.216	227984	288	0.638889	0.791667	32	no rank	227984:48 
1	ERR9594652.217	227984	288	0.677083	0.833333	30	no rank	227984:66 
1	ERR9594652.218	227984	288	0.46875	0.510417	8	no rank	227984:35 
1	ERR9594652.219	227984	288	0.479167	0.604167	26	no rank	227984:37 
1	ERR9594652.220	227984	288	0.302083	0.40625	22	no rank	227984:18 
1	ERR9594652.221	227984	288	0.527778	0.645833	24	no rank	227984:34 
0	ERR9594652.222	0	288	0	0	0	no rank	
1	ERR9594652.223	227984	288	0.609375	0.760417	31	no rank	227984:59 
1	ERR9594652.224	227984	288	0.458333	0.520833	12	no rank	227984:36 
1	ERR9594652.225	227984	288	0.354167	0.354167	0	no rank	227984:20 
0	ERR9594652.226	0	288	0	0	0	no rank	
1	ERR9594652.227	227984	288	0.121528	0.166667	10	no rank	227984:9 
0	ERR9594652.228	0	288	0	0	0	no rank	
1	ERR9594652.229	227984	288	0.1875	0.229167	8	no rank	227984:8 
1	ERR9594652.230	227984	288	0.385417	0.479167	18	no rank	227984:18 
1	ERR9594652.231	227984	288	0.1875	0.229167	8	no rank	227984:8 
1	ERR9594652.232	227984	288	0.501736	0.59375	19	no rank	227984:36 
